--------------------Experiment_Info------------------------

Datetime: 11-40-42_28-06-2024
Characterization: Static
Mode: Manual

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

-------------------Explanatory_Note-----------------------

When the PS is set ON, the variables (state, freq, DC, phase shifts) are recorded. If the PS is set OFF, the variables are recorded as "-".
Voltage aquired from the PS is recorded with a small delay raletivly to the other variables. The delay is due to the PS response time.

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)

-, 183505.51906110, 0.2800,  1.799994, 0.000, 4.0 3000.0, 2999.5,   0.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.52156110, 0.2825,  1.829439, 0.000, 4.0 3000.0, 2999.7,   0.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.52406110, 0.2850,  1.298453, 0.000, 4.0 3000.0, 2999.9,   0.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.52656110, 0.2875,  0.891033, 0.000, 4.0 3000.0, 3000.1,  -0.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.52906110, 0.2900,  1.248672, 0.000, 4.0 3000.0, 3000.2,  -0.2,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.53156110, 0.2925,  1.601969, 0.000, 4.0 3000.0, 3000.4,  -0.4,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.53406110, 0.2950,  1.552061, 0.000, 4.0 3000.0, 3000.6,  -0.6,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.53656110, 0.2975,  1.098078, 0.000, 4.0 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.54156110, 0.3025,  1.116379, 0.000, 4.0 3000.0, 3000.9,  -0.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.54406110, 0.3050,  1.073253, 0.000, 4.0 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.54656110, 0.3075,  0.996690, 0.000, 4.0 3000.0, 3000.7,  -0.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.54906110, 0.3100,  1.404704, 0.000, 4.0 3000.0, 3000.6,  -0.6,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.55156110, 0.3125,  1.475229, 0.000, 4.0 3000.0, 3000.5,  -0.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.55406110, 0.3150,  1.676269, 0.000, 4.0 3000.0, 3000.4,  -0.4,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.55656110, 0.3175,  1.877308, 0.000, 4.0 3000.0, 3000.2,  -0.2,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.55906110, 0.3200,  1.659687, 0.000, 4.0 3000.0, 3000.1,  -0.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.56156110, 0.3225,  1.390787, 0.000, 4.0 3000.0, 3000.0,  -0.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.56406110, 0.3250,  1.171430, 0.000, 4.0 3000.0, 2999.9,   0.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.56656110, 0.3275,  1.030829, 0.000, 4.0 3000.0, 2999.8,   0.2,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.56906110, 0.3300,  0.890228, 0.000, 4.0 3000.0, 2999.7,   0.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.57156110, 0.3325,  1.485390, 0.000, 4.0 3000.0, 2999.5,   0.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.57406110, 0.3350,  1.679756, 0.000, 4.0 3000.0, 2999.4,   0.6,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.57656110, 0.3375,  1.450325, 0.000, 4.0 3000.0, 2999.3,   0.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.57906110, 0.3400,  1.341325, 0.000, 4.0 3000.0, 2999.2,   0.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.58156110, 0.3425,  1.302650, 0.000, 4.0 3000.0, 2999.1,   0.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.58406110, 0.3450,  0.773353, 0.000, 4.0 3000.0, 2999.1,   0.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.58656110, 0.3475,  0.643128, 0.000, 4.0 3000.0, 2999.5,   0.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.58906110, 0.3500,  1.299915, 0.000, 4.0 3000.0, 2999.8,   0.2,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.59156110, 0.3525,  1.766954, 0.000, 4.0 3000.0, 3000.1,  -0.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.59406110, 0.3550,  1.340918, 0.000, 4.0 3000.0, 3000.4,  -0.4,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.59656110, 0.3575,  1.329822, 0.000, 4.0 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.59906110, 0.3600,  1.578270, 0.000, 4.0 3000.0, 3001.1,  -1.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.60156110, 0.3625,  1.515909, 0.000, 4.0 3000.0, 3001.4,  -1.4,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.60406110, 0.3650,  0.953349, 0.000, 4.0 3000.0, 3001.8,  -1.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.60656110, 0.3675,  0.999177, 0.000, 4.0 3000.0, 3002.1,  -2.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.60906110, 0.3700,  1.493971, 0.000, 4.0 3000.0, 3002.4,  -2.4,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.61156110, 0.3725,  1.731471, 0.000, 4.0 3000.0, 3002.7,  -2.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.61406110, 0.3750,  1.430480, 0.000, 4.0 3000.0, 3003.0,  -3.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.61656110, 0.3775,  1.105957, 0.000, 4.0 3000.0, 3002.9,  -2.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.61906110, 0.3800,  1.019889, 0.000, 4.0 3000.0, 3002.7,  -2.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.62156110, 0.3825,  1.315082, 0.000, 4.0 3000.0, 3002.6,  -2.6,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.62406110, 0.3850,  1.352076, 0.000, 4.0 3000.0, 3002.5,  -2.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.62656110, 0.3875,  1.421485, 0.000, 4.0 3000.0, 3002.3,  -2.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.62906110, 0.3900,  1.507697, 0.000, 4.0 3000.0, 3002.2,  -2.2,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.63156110, 0.3925,  1.611307, 0.000, 4.0 3000.0, 3002.0,  -2.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.63406110, 0.3950,  1.526289, 0.000, 4.0 3000.0, 3001.9,  -1.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.63656110, 0.3975,  1.362294, 0.000, 4.0 3000.0, 3001.8,  -1.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.63906110, 0.4000,  1.198300, 0.000, 4.0 3000.0, 3001.6,  -1.6,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.64156110, 0.4025,  1.411002, 0.000, 4.0 3000.0, 3001.5,  -1.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.64406110, 0.4050,  1.365649, 0.000, 4.0 3000.0, 3001.3,  -1.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.64656110, 0.4075,  1.268829, 0.000, 4.0 3000.0, 3001.2,  -1.2,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.64906110, 0.4100,  1.620106, 0.000, 4.0 3000.0, 3001.1,  -1.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.65156110, 0.4125,  1.727921, 0.000, 4.0 3000.0, 3000.9,  -0.9,  0.0,  0.0,  0.0, -, -, -, -, -
