--------------------Experiment_Info------------------------

Datetime: 13-19-52_29-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Frequency and Position
Modulation: ON
Control sequence: <PyQt6.QtWidgets.QLabel object at 0x0000026BEAF6FD90>
Modulation frequency (Hz): 10.0
Start position (mm): 45
End position (mm): 45
Step size (mm): 0
Target voltage (V): 2500
Start mod. freq. (Hz): 10
End mod. freq. (Hz): 50
Step mod. freq. (Hz): 10

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)
A-D, 3282.84102780, 0.3825, -0.043416, 45.000, 2.5, 2500.0, 2522.7, -22.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.84352780, 0.3850,  0.520638, 45.000, 2.5, 2500.0, 2522.9, -22.9,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.84602780, 0.3875,  0.375898, 45.000, 2.5, 2500.0, 2523.1, -23.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.84852780, 0.3900, -0.009107, 45.000, 2.5, 2500.0, 2523.2, -23.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.85102780, 0.3925,  0.319884, 45.000, 2.5, 2500.0, 2523.2, -23.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.85352780, 0.3950,  0.475046, 45.000, 2.5, 2500.0, 2523.0, -23.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.85602780, 0.3975, -0.479285, 45.000, 2.5, 2500.0, 2522.8, -22.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.85852780, 0.4000, -0.389138, 45.000, 2.5, 2500.0, 2522.5, -22.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.86102780, 0.4025, -0.274793, 45.000, 2.5, 2500.0, 2522.3, -22.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.86352780, 0.4050, -0.006427, 45.000, 2.5, 2500.0, 2522.1, -22.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.86602780, 0.4075, -0.130552, 45.000, 2.5, 2500.0, 2521.8, -21.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.86852780, 0.4100, -0.231283, 45.000, 2.5, 2500.0, 2521.6, -21.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.87102780, 0.4125,  0.350639, 45.000, 2.5, 2500.0, 2521.3, -21.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.87352780, 0.4150,  0.384313, 45.000, 2.5, 2500.0, 2521.1, -21.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.87602780, 0.4175,  0.417987, 45.000, 2.5, 2500.0, 2520.9, -20.9,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.87852780, 0.4200,  0.504626, 45.000, 2.5, 2500.0, 2520.6, -20.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.88102780, 0.4225,  0.604593, 45.000, 2.5, 2500.0, 2520.4, -20.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.88352780, 0.4250,  0.511768, 45.000, 2.5, 2500.0, 2520.1, -20.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.88602780, 0.4275, -0.350505, 45.000, 2.5, 2500.0, 2519.9, -19.9,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.88852780, 0.4300,  0.233085, 45.000, 2.5, 2500.0, 2519.7, -19.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.89352780, 0.4350, -0.670689, 45.000, 2.5, 2500.0, 2519.7, -19.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.89602780, 0.4375,  0.556258, 45.000, 2.5, 2500.0, 2520.4, -20.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.89852780, 0.4400, -0.091690, 45.000, 2.5, 2500.0, 2521.1, -21.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.90102780, 0.4425, -0.378080, 45.000, 2.5, 2500.0, 2521.8, -21.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.90352780, 0.4450,  0.034205, 45.000, 2.5, 2500.0, 2522.4, -22.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.90602780, 0.4475,  0.593780, 45.000, 2.5, 2500.0, 2523.1, -23.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.90852780, 0.4500, -0.551481, 45.000, 2.5, 2500.0, 2523.8, -23.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.91102780, 0.4525, -0.097553, 45.000, 2.5, 2500.0, 2524.5, -24.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.91352780, 0.4550,  0.795205, 45.000, 2.5, 2500.0, 2525.2, -25.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.91602780, 0.4575,  0.380354, 45.000, 2.5, 2500.0, 2525.8, -25.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.91852780, 0.4600, -0.604314, 45.000, 2.5, 2500.0, 2526.5, -26.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.92102780, 0.4625, -0.159578, 45.000, 2.5, 2500.0, 2527.2, -27.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.92352780, 0.4650,  0.478121, 45.000, 2.5, 2500.0, 2527.9, -27.9,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.92602780, 0.4675,  0.418121, 45.000, 2.5, 2500.0, 2528.6, -28.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.92852780, 0.4700, -0.202431, 45.000, 2.5, 2500.0, 2529.2, -29.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.93102780, 0.4725, -0.822982, 45.000, 2.5, 2500.0, 2529.9, -29.9,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.93352780, 0.4750, -0.595341, 45.000, 2.5, 2500.0, 2530.6, -30.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.93602780, 0.4775, -0.202568, 45.000, 2.5, 2500.0, 2531.3, -31.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.93852780, 0.4800,  0.190205, 45.000, 2.5, 2500.0, 2531.9, -31.9,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.94102780, 0.4825,  0.535811, 45.000, 2.5, 2500.0, 2532.6, -32.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.94352780, 0.4850,  0.827959, 45.000, 2.5, 2500.0, 2533.3, -33.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.94602780, 0.4875,  0.221666, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.94852780, 0.4900, -0.240541, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.95102780, 0.4925,  0.729597, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.95352780, 0.4950, -0.378619, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.95602780, 0.4975,  0.233282, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.95852780, 0.5000,  0.957856, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.96102780, 0.5025, -0.316050, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.96352780, 0.5050, -0.475212, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.96602780, 0.5075,  0.338319, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.96852780, 0.5100,  0.882403, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.97102780, 0.5125, -0.155078, 45.000, 2.5, 2500.0, 2533.4, -33.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.97352780, 0.5150, -0.464442, 45.000, 2.5, 2500.0, 2533.5, -33.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.97602780, 0.5175,  0.564171, 45.000, 2.5, 2500.0, 2533.7, -33.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.97852780, 0.5200,  0.506934, 45.000, 2.5, 2500.0, 2534.0, -34.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.98102780, 0.5225, -0.225439, 45.000, 2.5, 2500.0, 2534.2, -34.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.98352780, 0.5250, -0.547260, 45.000, 2.5, 2500.0, 2534.5, -34.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.98602780, 0.5275, -0.491010, 45.000, 2.5, 2500.0, 2534.7, -34.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.98852780, 0.5300,  0.195186, 45.000, 2.5, 2500.0, 2535.0, -35.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.99102780, 0.5325, -0.402995, 45.000, 2.5, 2500.0, 2535.2, -35.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.99352780, 0.5350, -0.532313, 45.000, 2.5, 2500.0, 2535.5, -35.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.99602780, 0.5375,  0.426164, 45.000, 2.5, 2500.0, 2535.7, -35.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3282.99852780, 0.5400,  0.059788, 45.000, 2.5, 2500.0, 2536.0, -36.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.00102780, 0.5425, -0.306588, 45.000, 2.5, 2500.0, 2536.3, -36.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.00352780, 0.5450,  0.049798, 45.000, 2.5, 2500.0, 2536.5, -36.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.00602780, 0.5475,  0.434702, 45.000, 2.5, 2500.0, 2536.8, -36.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.00852780, 0.5500,  0.239507, 45.000, 2.5, 2500.0, 2537.0, -37.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.01352780, 0.5550, -0.154805, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.01602780, 0.5575, -0.322873, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.01852780, 0.5600, -0.358053, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.02102780, 0.5625,  0.403009, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.02352780, 0.5650,  0.039179, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.02602780, 0.5675, -0.403977, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.02852780, 0.5700,  0.079930, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.03102780, 0.5725,  0.274840, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.03352780, 0.5750, -0.206688, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.03602780, 0.5775, -0.040567, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.03852780, 0.5800,  0.330717, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.04102780, 0.5825, -0.124878, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.04352780, 0.5850, -0.389593, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.04602780, 0.5875, -0.204382, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.04852780, 0.5900,  0.094185, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.05102780, 0.5925,  0.256902, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.05352780, 0.5950, -0.009336, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.05602780, 0.5975, -0.248679, 45.000, 2.5, 2500.0, 2537.5, -37.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.05852780, 0.6000, -0.198506, 45.000, 2.5, 2500.0, 2538.4, -38.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.06102780, 0.6025, -0.148333, 45.000, 2.5, 2500.0, 2540.0, -40.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.06352780, 0.6050,  0.075079, 45.000, 2.5, 2500.0, 2541.6, -41.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.06602780, 0.6075,  0.572890, 45.000, 2.5, 2500.0, 2543.1, -43.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.06852780, 0.6100, -0.054396, 45.000, 2.5, 2500.0, 2544.7, -44.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.07102780, 0.6125, -0.225342, 45.000, 2.5, 2500.0, 2546.3, -46.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.07352780, 0.6150,  0.054897, 45.000, 2.5, 2500.0, 2547.9, -47.9,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.07602780, 0.6175, -0.005346, 45.000, 2.5, 2500.0, 2549.4, -49.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.07852780, 0.6200, -0.263190, 45.000, 2.5, 2500.0, 2551.0, -51.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.08102780, 0.6225,  0.358659, 45.000, 2.5, 2500.0, 2552.6, -52.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.08352780, 0.6250,  0.422559, 45.000, 2.5, 2500.0, 2554.2, -54.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.08602780, 0.6275, -0.158381, 45.000, 2.5, 2500.0, 2555.8, -55.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.08852780, 0.6300, -0.175077, 45.000, 2.5, 2500.0, 2557.3, -57.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.09102780, 0.6325,  0.113970, 45.000, 2.5, 2500.0, 2545.0, -45.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.09352780, 0.6350, -0.321935, 45.000, 2.5, 2500.0, 2529.5, -29.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.09602780, 0.6375, -0.486304, 45.000, 2.5, 2500.0, 2514.1, -14.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.09852780, 0.6400,  0.072614, 45.000, 2.5, 2500.0, 2498.6,   1.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.10102780, 0.6425,  0.153601, 45.000, 2.5, 2500.0, 2483.2,  16.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.10352780, 0.6450, -0.303395, 45.000, 2.5, 2500.0, 2467.7,  32.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.10602780, 0.6475,  0.021280, 45.000, 2.5, 2500.0, 2452.3,  47.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.10852780, 0.6500,  0.465000, 45.000, 2.5, 2500.0, 2436.8,  63.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.11102780, 0.6525, -0.240560, 45.000, 2.5, 2500.0, 2421.4,  78.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.11352780, 0.6550, -0.411500, 45.000, 2.5, 2500.0, 2405.9,  94.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.11602780, 0.6575, -0.262452, 45.000, 2.5, 2500.0, 2390.5,  109.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.11852780, 0.6600, -0.103592, 45.000, 2.5, 2500.0, 2375.0,  125.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.12102780, 0.6625, -0.162753, 45.000, 2.5, 2500.0, 2359.6,  140.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.12352780, 0.6650, -0.505296, 45.000, 2.5, 2500.0, 2344.2,  155.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.12602780, 0.6675, -0.349411, 45.000, 2.5, 2500.0, 2328.7,  171.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.12852780, 0.6700,  0.032432, 45.000, 2.5, 2500.0, 2313.3,  186.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.13102780, 0.6725, -0.424529, 45.000, 2.5, 2500.0, 2297.8,  202.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.13352780, 0.6750, -0.460397, 45.000, 2.5, 2500.0, 2282.4,  217.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.13602780, 0.6775,  0.027646, 45.000, 2.5, 2500.0, 2289.8,  210.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.13852780, 0.6800,  0.515689, 45.000, 2.5, 2500.0, 2307.9,  192.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.14102780, 0.6825,  0.553620, 45.000, 2.5, 2500.0, 2326.0,  174.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.14352780, 0.6850,  0.521206, 45.000, 2.5, 2500.0, 2344.2,  155.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.14602780, 0.6875, -0.294346, 45.000, 2.5, 2500.0, 2362.3,  137.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.14852780, 0.6900, -0.267429, 45.000, 2.5, 2500.0, 2380.4,  119.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.15102780, 0.6925,  0.518083, 45.000, 2.5, 2500.0, 2398.5,  101.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.15352780, 0.6950,  0.622668, 45.000, 2.5, 2500.0, 2416.6,  83.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.15602780, 0.6975, -0.316238, 45.000, 2.5, 2500.0, 2434.7,  65.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.15852780, 0.7000, -0.126435, 45.000, 2.5, 2500.0, 2452.8,  47.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.16102780, 0.7025,  0.729536, 45.000, 2.5, 2500.0, 2470.9,  29.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.16352780, 0.7050,  0.302723, 45.000, 2.5, 2500.0, 2489.0,  11.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.16602780, 0.7075, -0.340184, 45.000, 2.5, 2500.0, 2507.1,  -7.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.16852780, 0.7100,  0.264820, 45.000, 2.5, 2500.0, 2517.6, -17.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.17102780, 0.7125,  0.489150, 45.000, 2.5, 2500.0, 2518.4, -18.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.17352780, 0.7150, -0.259136, 45.000, 2.5, 2500.0, 2519.1, -19.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.17602780, 0.7175, -0.332991, 45.000, 2.5, 2500.0, 2519.8, -19.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.17852780, 0.7200,  0.347456, 45.000, 2.5, 2500.0, 2520.6, -20.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.18102780, 0.7225, -0.296526, 45.000, 2.5, 2500.0, 2521.3, -21.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.18352780, 0.7250, -0.296526, 45.000, 2.5, 2500.0, 2522.0, -22.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.18602780, 0.7275,  0.580887, 45.000, 2.5, 2500.0, 2522.8, -22.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.18852780, 0.7300,  0.590320, 45.000, 2.5, 2500.0, 2523.5, -23.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.19102780, 0.7325,  0.393328, 45.000, 2.5, 2500.0, 2524.2, -24.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.19352780, 0.7350,  0.082834, 45.000, 2.5, 2500.0, 2525.0, -25.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.19602780, 0.7375, -0.122742, 45.000, 2.5, 2500.0, 2525.7, -25.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.19852780, 0.7400,  0.467758, 45.000, 2.5, 2500.0, 2526.4, -26.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.20102780, 0.7425,  0.203691, 45.000, 2.5, 2500.0, 2527.2, -27.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.20352780, 0.7450, -0.304789, 45.000, 2.5, 2500.0, 2527.9, -27.9,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.20602780, 0.7475, -0.397210, 45.000, 2.5, 2500.0, 2528.6, -28.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.21102780, 0.7525, -0.555009, 45.000, 2.5, 2500.0, 2530.6, -30.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.21352780, 0.7550,  0.039852, 45.000, 2.5, 2500.0, 2531.8, -31.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.21602780, 0.7575,  0.215958, 45.000, 2.5, 2500.0, 2533.1, -33.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.21852780, 0.7600, -0.497637, 45.000, 2.5, 2500.0, 2534.3, -34.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.22102780, 0.7625, -0.049937, 45.000, 2.5, 2500.0, 2535.6, -35.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.22352780, 0.7650,  0.389442, 45.000, 2.5, 2500.0, 2536.8, -36.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.22602780, 0.7675, -0.941540, 45.000, 2.5, 2500.0, 2538.1, -38.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.22852780, 0.7700, -0.740088, 45.000, 2.5, 2500.0, 2539.3, -39.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.23102780, 0.7725,  0.379580, 45.000, 2.5, 2500.0, 2540.6, -40.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.23352780, 0.7750,  0.272625, 45.000, 2.5, 2500.0, 2541.8, -41.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.23602780, 0.7775, -0.581988, 45.000, 2.5, 2500.0, 2543.1, -43.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.23852780, 0.7800, -0.581988, 45.000, 2.5, 2500.0, 2544.3, -44.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.24102780, 0.7825,  0.090339, 45.000, 2.5, 2500.0, 2545.6, -45.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.24352780, 0.7850,  0.484652, 45.000, 2.5, 2500.0, 2546.8, -46.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.24602780, 0.7875,  0.090056, 45.000, 2.5, 2500.0, 2548.1, -48.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.24852780, 0.7900,  0.148098, 45.000, 2.5, 2500.0, 2549.3, -49.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.25352780, 0.7950,  0.112289, 45.000, 2.5, 2500.0, 2546.4, -46.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.25602780, 0.7975, -0.404542, 45.000, 2.5, 2500.0, 2521.4, -21.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.25852780, 0.8000, -0.134062, 45.000, 2.5, 2500.0, 2496.3,   3.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.26102780, 0.8025,  0.136418, 45.000, 2.5, 2500.0, 2471.2,  28.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.26352780, 0.8050,  0.036394, 45.000, 2.5, 2500.0, 2446.2,  53.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3283.26602780, 0.8075,  0.208050, 45.000, 2.5, 2500.0, 2421.1,  78.9,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
