--------------------Experiment_Info------------------------

Datetime: 13-22-04_04-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Frequency and Position
Modulation: ON
Control sequence: <PyQt6.QtWidgets.QLabel object at 0x00000203040636B0>
Modulation frequency (Hz): 50.0
Start position (mm): 5
End position (mm): 5
Step size (mm): 1
Target voltage (V): 3000
Start mod. freq. (Hz): 50
End mod. freq. (Hz): 100
Step mod. freq. (Hz): 10

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)
B-E, 708013.37997460, 0.7875, -16.874589, 5.000, 3.5, 3000.0, 3030.6, -30.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.38247460, 0.7900, -16.477288, 5.000, 3.5, 3000.0, 3027.9, -27.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.38497460, 0.7925, -16.518952, 5.000, 3.5, 3000.0, 3025.1, -25.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.38747460, 0.7950, -17.055292, 5.000, 3.5, 3000.0, 3022.3, -22.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.38997460, 0.7975, -16.540981, 5.000, 3.5, 3000.0, 3019.6, -19.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.39247460, 0.8000, -15.326001, 5.000, 3.5, 3000.0, 3016.8, -16.8,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.39497460, 0.8025, -14.374381, 5.000, 3.5, 3000.0, 3014.0, -14.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.39747460, 0.8050, -14.596387, 5.000, 3.5, 3000.0, 3011.3, -11.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.39997460, 0.8075, -13.593848, 5.000, 3.5, 3000.0, 3008.5,  -8.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.40247460, 0.8100, -17.385990, 5.000, 3.5, 3000.0, 3005.7,  -5.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.40497460, 0.8125, -13.777493, 5.000, 3.5, 3000.0, 3003.0,  -3.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.40747460, 0.8150, -15.902593, 5.000, 3.5, 3000.0, 3000.2,  -0.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.40997460, 0.8175, -17.822967, 5.000, 3.5, 3000.0, 2997.5,   2.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.41247460, 0.8200, -15.354715, 5.000, 3.5, 3000.0, 2994.7,   5.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.41497460, 0.8225, -13.642546, 5.000, 3.5, 3000.0, 2991.9,   8.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.41747460, 0.8250, -15.700799, 5.000, 3.5, 3000.0, 2986.7,  13.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.41997460, 0.8275, -15.608243, 5.000, 3.5, 3000.0, 2980.1,  19.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.42247460, 0.8300, -14.132787, 5.000, 3.5, 3000.0, 2973.5,  26.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.42497460, 0.8325, -16.148591, 5.000, 3.5, 3000.0, 2966.9,  33.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.42747460, 0.8350, -17.331992, 5.000, 3.5, 3000.0, 2960.3,  39.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.42997460, 0.8375, -14.391998, 5.000, 3.5, 3000.0, 2953.7,  46.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.43247460, 0.8400, -13.066733, 5.000, 3.5, 3000.0, 2947.1,  52.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.43497460, 0.8425, -14.545078, 5.000, 3.5, 3000.0, 2940.5,  59.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.43747460, 0.8450, -15.576201, 5.000, 3.5, 3000.0, 2933.9,  66.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.43997460, 0.8475, -14.990564, 5.000, 3.5, 3000.0, 2927.3,  72.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.44247460, 0.8500, -14.798176, 5.000, 3.5, 3000.0, 2920.7,  79.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.44497460, 0.8525, -17.660309, 5.000, 3.5, 3000.0, 2914.1,  85.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.44747460, 0.8550, -14.313226, 5.000, 3.5, 3000.0, 2907.5,  92.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.44997460, 0.8575, -13.664752, 5.000, 3.5, 3000.0, 2900.9,  99.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.45247460, 0.8600, -13.335968, 5.000, 3.5, 3000.0, 2894.3,  105.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.45497460, 0.8625, -14.197748, 5.000, 3.5, 3000.0, 2887.7,  112.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.45747460, 0.8650, -15.059527, 5.000, 3.5, 3000.0, 2881.1,  118.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.45997460, 0.8675, -15.880924, 5.000, 3.5, 3000.0, 2874.5,  125.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.46247460, 0.8700, -16.688407, 5.000, 3.5, 3000.0, 2867.9,  132.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.46497460, 0.8725, -16.583795, 5.000, 3.5, 3000.0, 2861.3,  138.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.46747460, 0.8750, -14.912124, 5.000, 3.5, 3000.0, 2854.7,  145.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.47247460, 0.8800, -13.295057, 5.000, 3.5, 3000.0, 2854.1,  145.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.47497460, 0.8825, -17.247071, 5.000, 3.5, 3000.0, 2860.5,  139.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.47747460, 0.8850, -16.141096, 5.000, 3.5, 3000.0, 2867.0,  133.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.47997460, 0.8875, -14.933316, 5.000, 3.5, 3000.0, 2873.5,  126.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.48247460, 0.8900, -15.186778, 5.000, 3.5, 3000.0, 2880.0,  120.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.48497460, 0.8925, -16.761322, 5.000, 3.5, 3000.0, 2886.4,  113.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.48747460, 0.8950, -14.398395, 5.000, 3.5, 3000.0, 2892.9,  107.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.48997460, 0.8975, -13.959845, 5.000, 3.5, 3000.0, 2899.4,  100.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.49247460, 0.9000, -16.619918, 5.000, 3.5, 3000.0, 2905.9,  94.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.49497460, 0.9025, -16.504614, 5.000, 3.5, 3000.0, 2912.4,  87.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.49747460, 0.9050, -14.616546, 5.000, 3.5, 3000.0, 2918.8,  81.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.49997460, 0.9075, -14.923001, 5.000, 3.5, 3000.0, 2925.3,  74.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.50247460, 0.9100, -16.155880, 5.000, 3.5, 3000.0, 2931.8,  68.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.50497460, 0.9125, -15.386668, 5.000, 3.5, 3000.0, 2938.3,  61.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.50747460, 0.9150, -15.451636, 5.000, 3.5, 3000.0, 2944.7,  55.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.50997460, 0.9175, -16.712494, 5.000, 3.5, 3000.0, 2951.2,  48.8,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.51247460, 0.9200, -17.359992, 5.000, 3.5, 3000.0, 2957.7,  42.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.51497460, 0.9225, -17.877732, 5.000, 3.5, 3000.0, 2964.2,  35.8,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.51747460, 0.9250, -17.523693, 5.000, 3.5, 3000.0, 2970.6,  29.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.51997460, 0.9275, -17.169654, 5.000, 3.5, 3000.0, 2977.1,  22.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.52247460, 0.9300, -16.122855, 5.000, 3.5, 3000.0, 2983.6,  16.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.52497460, 0.9325, -14.878791, 5.000, 3.5, 3000.0, 2990.1,   9.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.52747460, 0.9350, -14.479128, 5.000, 3.5, 3000.0, 2996.6,   3.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.52997460, 0.9375, -14.706114, 5.000, 3.5, 3000.0, 2995.6,   4.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.53247460, 0.9400, -14.975941, 5.000, 3.5, 3000.0, 2994.1,   5.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.53497460, 0.9425, -16.439327, 5.000, 3.5, 3000.0, 2992.6,   7.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.53747460, 0.9450, -13.251606, 5.000, 3.5, 3000.0, 2991.1,   8.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.53997460, 0.9475, -14.175778, 5.000, 3.5, 3000.0, 2989.6,  10.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.54247460, 0.9500, -17.427157, 5.000, 3.5, 3000.0, 2988.1,  11.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.54497460, 0.9525, -14.462912, 5.000, 3.5, 3000.0, 2986.6,  13.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.54747460, 0.9550, -14.208232, 5.000, 3.5, 3000.0, 2985.1,  14.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.54997460, 0.9575, -15.473283, 5.000, 3.5, 3000.0, 2983.6,  16.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.55247460, 0.9600, -16.282836, 5.000, 3.5, 3000.0, 2982.1,  17.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.55497460, 0.9625, -14.305061, 5.000, 3.5, 3000.0, 2980.6,  19.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.55747460, 0.9650, -16.256122, 5.000, 3.5, 3000.0, 2979.1,  20.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.55997460, 0.9675, -17.930672, 5.000, 3.5, 3000.0, 2977.6,  22.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.56247460, 0.9700, -17.376821, 5.000, 3.5, 3000.0, 2976.1,  23.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.56497460, 0.9725, -13.355496, 5.000, 3.5, 3000.0, 2974.6,  25.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.56747460, 0.9750, -15.113049, 5.000, 3.5, 3000.0, 2973.1,  26.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.56997460, 0.9775, -16.044657, 5.000, 3.5, 3000.0, 2971.6,  28.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.57247460, 0.9800, -15.267079, 5.000, 3.5, 3000.0, 2970.1,  29.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.57497460, 0.9825, -14.489502, 5.000, 3.5, 3000.0, 2968.6,  31.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.57747460, 0.9850, -13.711925, 5.000, 3.5, 3000.0, 2967.1,  32.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.57997460, 0.9875, -15.439254, 5.000, 3.5, 3000.0, 2965.6,  34.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.58247460, 0.9900, -14.173274, 5.000, 3.5, 3000.0, 2964.1,  35.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.58497460, 0.9925, -13.821416, 5.000, 3.5, 3000.0, 2962.6,  37.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.58747460, 0.9950, -15.084272, 5.000, 3.5, 3000.0, 2961.1,  38.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.58997460, 0.9975, -16.347128, 5.000, 3.5, 3000.0, 2959.6,  40.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.59247460, 1.0000, -18.264080, 5.000, 3.5, 3000.0, 2959.9,  40.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.59497460, 1.0025, -14.535338, 5.000, 3.5, 3000.0, 2963.3,  36.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.59747460, 1.0050, -13.942381, 5.000, 3.5, 3000.0, 2966.7,  33.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.59997460, 1.0075, -15.167696, 5.000, 3.5, 3000.0, 2970.1,  29.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.60247460, 1.0100, -15.773964, 5.000, 3.5, 3000.0, 2973.5,  26.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.60497460, 1.0125, -13.723840, 5.000, 3.5, 3000.0, 2976.9,  23.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.60747460, 1.0150, -18.036915, 5.000, 3.5, 3000.0, 2980.3,  19.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.60997460, 1.0175, -17.859004, 5.000, 3.5, 3000.0, 2983.7,  16.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.61247460, 1.0200, -14.406105, 5.000, 3.5, 3000.0, 2987.1,  12.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.61497460, 1.0225, -14.976510, 5.000, 3.5, 3000.0, 2990.5,   9.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.61747460, 1.0250, -16.594349, 5.000, 3.5, 3000.0, 2993.9,   6.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.61997460, 1.0275, -16.172181, 5.000, 3.5, 3000.0, 2997.3,   2.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.62247460, 1.0300, -14.922717, 5.000, 3.5, 3000.0, 3000.6,  -0.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.62497460, 1.0325, -13.724968, 5.000, 3.5, 3000.0, 3004.0,  -4.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.62747460, 1.0350, -15.116918, 5.000, 3.5, 3000.0, 3007.4,  -7.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.62997460, 1.0375, -15.116918, 5.000, 3.5, 3000.0, 3010.8, -10.8,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.63247460, 1.0400, -15.218000, 5.000, 3.5, 3000.0, 3014.2, -14.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.63497460, 1.0425, -15.606600, 5.000, 3.5, 3000.0, 3017.6, -17.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.63747460, 1.0450, -15.693315, 5.000, 3.5, 3000.0, 3021.0, -21.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.63997460, 1.0475, -13.746063, 5.000, 3.5, 3000.0, 3024.4, -24.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.64247460, 1.0500, -18.130616, 5.000, 3.5, 3000.0, 3027.8, -27.8,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.64497460, 1.0525, -18.130616, 5.000, 3.5, 3000.0, 3031.2, -31.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.64747460, 1.0550, -16.974756, 5.000, 3.5, 3000.0, 3034.6, -34.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.65247460, 1.0600, -17.192462, 5.000, 3.5, 3000.0, 3041.3, -41.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.65497460, 1.0625, -14.439114, 5.000, 3.5, 3000.0, 3038.9, -38.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.65747460, 1.0650, -13.334839, 5.000, 3.5, 3000.0, 3036.4, -36.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.65997460, 1.0675, -16.618452, 5.000, 3.5, 3000.0, 3034.0, -34.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.66247460, 1.0700, -13.088173, 5.000, 3.5, 3000.0, 3031.5, -31.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.66497460, 1.0725, -14.583468, 5.000, 3.5, 3000.0, 3029.1, -29.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.66747460, 1.0750, -17.009441, 5.000, 3.5, 3000.0, 3026.7, -26.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.66997460, 1.0775, -13.753569, 5.000, 3.5, 3000.0, 3024.2, -24.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.67247460, 1.0800, -15.217156, 5.000, 3.5, 3000.0, 3021.8, -21.8,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.67497460, 1.0825, -16.979403, 5.000, 3.5, 3000.0, 3019.3, -19.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.67747460, 1.0850, -16.496695, 5.000, 3.5, 3000.0, 3016.9, -16.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.67997460, 1.0875, -13.961833, 5.000, 3.5, 3000.0, 3014.4, -14.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.68247460, 1.0900, -15.848460, 5.000, 3.5, 3000.0, 3012.0, -12.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.68497460, 1.0925, -18.099832, 5.000, 3.5, 3000.0, 3009.6,  -9.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.68747460, 1.0950, -14.242223, 5.000, 3.5, 3000.0, 3007.1,  -7.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.68997460, 1.0975, -14.847668, 5.000, 3.5, 3000.0, 3004.7,  -4.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.69247460, 1.1000, -17.121593, 5.000, 3.5, 3000.0, 3002.2,  -2.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.69497460, 1.1025, -13.765651, 5.000, 3.5, 3000.0, 2999.8,   0.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.69747460, 1.1050, -14.419737, 5.000, 3.5, 3000.0, 2997.4,   2.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.69997460, 1.1075, -14.484978, 5.000, 3.5, 3000.0, 2994.9,   5.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.70247460, 1.1100, -14.797175, 5.000, 3.5, 3000.0, 2992.5,   7.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.70497460, 1.1125, -14.550397, 5.000, 3.5, 3000.0, 2990.0,  10.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.70747460, 1.1150, -13.914003, 5.000, 3.5, 3000.0, 2987.6,  12.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.70997460, 1.1175, -14.879926, 5.000, 3.5, 3000.0, 2985.1,  14.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.71247460, 1.1200, -16.200920, 5.000, 3.5, 3000.0, 2982.7,  17.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.71497460, 1.1225, -16.947354, 5.000, 3.5, 3000.0, 2980.3,  19.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.71747460, 1.1250, -17.221332, 5.000, 3.5, 3000.0, 2979.5,  20.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.71997460, 1.1275, -15.178062, 5.000, 3.5, 3000.0, 2981.1,  18.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.72247460, 1.1300, -14.479685, 5.000, 3.5, 3000.0, 2982.6,  17.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.72497460, 1.1325, -18.484699, 5.000, 3.5, 3000.0, 2984.2,  15.8,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.72747460, 1.1350, -14.925157, 5.000, 3.5, 3000.0, 2985.7,  14.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.72997460, 1.1375, -14.422610, 5.000, 3.5, 3000.0, 2987.3,  12.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.73247460, 1.1400, -16.170337, 5.000, 3.5, 3000.0, 2988.8,  11.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.73497460, 1.1425, -15.706753, 5.000, 3.5, 3000.0, 2990.4,   9.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.73747460, 1.1450, -13.286472, 5.000, 3.5, 3000.0, 2992.0,   8.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.73997460, 1.1475, -14.156251, 5.000, 3.5, 3000.0, 2993.5,   6.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.74247460, 1.1500, -16.548383, 5.000, 3.5, 3000.0, 2995.1,   4.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.74497460, 1.1525, -15.603742, 5.000, 3.5, 3000.0, 2996.6,   3.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.74747460, 1.1550, -13.370938, 5.000, 3.5, 3000.0, 2998.2,   1.8,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.74997460, 1.1575, -14.019891, 5.000, 3.5, 3000.0, 2999.7,   0.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.75247460, 1.1600, -14.668844, 5.000, 3.5, 3000.0, 3001.3,  -1.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.75497460, 1.1625, -14.614846, 5.000, 3.5, 3000.0, 3002.8,  -2.8,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.75747460, 1.1650, -14.747332, 5.000, 3.5, 3000.0, 3004.4,  -4.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.75997460, 1.1675, -16.391304, 5.000, 3.5, 3000.0, 3006.0,  -6.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.76247460, 1.1700, -18.035276, 5.000, 3.5, 3000.0, 3007.5,  -7.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.76497460, 1.1725, -17.663785, 5.000, 3.5, 3000.0, 3009.1,  -9.1,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.76747460, 1.1750, -16.892986, 5.000, 3.5, 3000.0, 3010.6, -10.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.76997460, 1.1775, -15.967629, 5.000, 3.5, 3000.0, 3012.2, -12.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.77247460, 1.1800, -14.821542, 5.000, 3.5, 3000.0, 3013.7, -13.7,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.77497460, 1.1825, -13.675454, 5.000, 3.5, 3000.0, 3015.3, -15.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.77747460, 1.1850, -13.799494, 5.000, 3.5, 3000.0, 3016.9, -16.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.77997460, 1.1875, -14.263470, 5.000, 3.5, 3000.0, 3019.9, -19.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.78247460, 1.1900, -17.766706, 5.000, 3.5, 3000.0, 3023.4, -23.4,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.78497460, 1.1925, -16.694040, 5.000, 3.5, 3000.0, 3026.8, -26.8,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.78747460, 1.1950, -13.926506, 5.000, 3.5, 3000.0, 3030.2, -30.2,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.78997460, 1.1975, -15.417504, 5.000, 3.5, 3000.0, 3033.6, -33.6,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.79247460, 1.2000, -17.533919, 5.000, 3.5, 3000.0, 3037.0, -37.0,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.79497460, 1.2025, -13.846699, 5.000, 3.5, 3000.0, 3040.5, -40.5,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.79747460, 1.2050, -15.354440, 5.000, 3.5, 3000.0, 3043.9, -43.9,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
B-E, 708013.79997460, 1.2075, -16.313334, 5.000, 3.5, 3000.0, 3047.3, -47.3,  0.0,  0.0,  0.0,  60, 50, 180,   0, 180
